PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;CEK-03;Provide cryptographic protection to data at-rest and in-transit, using cryptographic libraries certified to approved standards.;Cryptography, Encryption & Key Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['EKM-03', 'EKM-04']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.6', '3.1', '3.11', '11.3', '16.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.1', '27001: A.18.1.2', '27001: A.18.1.3', '27001: A.18.1.4', '27001: A.18.1.5', '27001: A.10.1', '27002: 10.1', '27001: A.13.2.1', '27002: 13.2.1', '27001: A.18', '27002: 18', '27001: A.14.1.2', '27002: 14.1.2', '27001: A.14.1.3', '27002 14.1.3 c)', '27001 - A.10.1.1', '27017 - 10.1.1', '27001 - A.10.1.2', '27017 - 10.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.8.24', '27002: 8.24 Other Information (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-19', 'AC-19(5)', 'SC-8', 'SC-8(1)', 'SC-8(3)', 'SC-8(4)', 'SC-12', 'SC-12(2)', 'SC-12(3)', 'SC-28', 'SC-28(1)-(3)', 'SI-4', 'SI-4(10)', 'SI-7', 'SI-7(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['Requirement 3', '2.2.3', '2.3', '3.4', '3.5.3', '4.1', '8.2.1', 'PCI Glossary - Strong Cryptography']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['2.2.7', '3.5.1', '4.2.1', '4.2.1.2', '4.2.2']}];PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_default_encryption;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;DSP-17;Define and implement, processes, procedures and technical measures to protect sensitive data throughout it's lifecycle.;Data Security and Privacy Lifecycle Management;Yes;CSP-Owned;CSP-Owned;CSP-Owned;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC2.1', 'CC6.1', 'CC6.3', 'CC6.7', 'CC8.1', 'C1.1', 'P2.0', 'P3.0', 'P4.0', 'P5.0', 'P6.0']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.1', '3.1', '3.14']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.3.3', '9.1.1', '9.2.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3', '27002: 18.1.3', '27001:A.18.1.4', '27002:18.1.4']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.11', '27001: A.8.12']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PL-2', 'PM-22', 'PM-24', 'PT-7', 'PT-7(1)', 'PT-7(2)', 'PT-8', 'SC-8', 'SC-8(1)-(5)', 'SC-28', 'SC-28(1)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2', 'PR.DS-5']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02', 'PR.DS-10']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.0 (including all subsections)', '4.0 (including all subsections)']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.1.1', '4.1.1']}];PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_default_encryption;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;CEK-03;Provide cryptographic protection to data at-rest and in-transit, using cryptographic libraries certified to approved standards.;Cryptography, Encryption & Key Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['EKM-03', 'EKM-04']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.6', '3.1', '3.11', '11.3', '16.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.1', '27001: A.18.1.2', '27001: A.18.1.3', '27001: A.18.1.4', '27001: A.18.1.5', '27001: A.10.1', '27002: 10.1', '27001: A.13.2.1', '27002: 13.2.1', '27001: A.18', '27002: 18', '27001: A.14.1.2', '27002: 14.1.2', '27001: A.14.1.3', '27002 14.1.3 c)', '27001 - A.10.1.1', '27017 - 10.1.1', '27001 - A.10.1.2', '27017 - 10.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.8.24', '27002: 8.24 Other Information (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-19', 'AC-19(5)', 'SC-8', 'SC-8(1)', 'SC-8(3)', 'SC-8(4)', 'SC-12', 'SC-12(2)', 'SC-12(3)', 'SC-28', 'SC-28(1)-(3)', 'SI-4', 'SI-4(10)', 'SI-7', 'SI-7(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['Requirement 3', '2.2.3', '2.3', '3.4', '3.5.3', '4.1', '8.2.1', 'PCI Glossary - Strong Cryptography']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['2.2.7', '3.5.1', '4.2.1', '4.2.1.2', '4.2.2']}];FAIL;Server Side Encryption is not configured with kms for S3 Bucket cloudguardian-data-c8f4e2a3.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_kms_encryption;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;CEK-08;CSPs must provide the capability for CSCs to manage their own data encryption keys.;Cryptography, Encryption & Key Management;No;Shared;Shared;Shared;[{'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS2.2', 'SC2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.10.1', '27017: 10.1', '27001: A.10.1.1', '27017: 10.1.1', '27001: A.10.1.2', '27017: 10.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.23', '27001: A.8.24']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CP-9', 'CP-9(8)', 'SA-9', 'SA-9(6)', 'SC-12', 'SC-12(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.SC-3', 'ID.AM-6', 'PR.AC-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.SC-05']}];FAIL;Server Side Encryption is not configured with kms for S3 Bucket cloudguardian-data-c8f4e2a3.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_kms_encryption;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;DSP-07;Develop systems, products, and business practices based upon a principle of security by design and industry best practices.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['PI1.2', 'PI1.3']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.3.1', '5.3.2', '5.3.3', '5.3.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SD2.2', 'IM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.1.1', '27002:14.1.1', '27001: A.14.2.5', '27002:14.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.27', '27001: A.8.28', '27001: A.8.29', '27002: 5.8 (Information security requirements a-i)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PM-17', 'PM-24', 'PM-25', 'PT-2', 'PT-2(2)', 'SA-3', 'SA-4', 'SA-5', 'SA-8', 'SA-8(9)', 'SA-8(13)', 'SA-8(18)', 'SA-8(20)', 'SA-8(22)', 'SA-8(23)', 'SA-8(33)', 'SA-15', 'SA-15(12)', 'SC-3', 'SC-3(3)', 'SC-7', 'SC-7(24)', 'SC-8', 'SC-8(1)-(4)', 'SC-28', 'SC-28(1)', 'SI-12', 'SI-12(1)-(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.PT-3', 'PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'PR.PS-06']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.2.1']}];FAIL;Block Public Access is not configured for the S3 Bucket cloudguardian-data-c8f4e2a3.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_level_public_access_block;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;DSP-02;Apply industry accepted methods for the secure disposal of data from storage media such that data is not recoverable by any forensic means.;Data Security and Privacy Lifecycle Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3', 'CC6.4', 'CC6.5', 'CC6.7', 'P4.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['DSI-07']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.3', '7.1.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.8.3.2', '27002: 8.3.2', '27001: A.11.2.7', '27002: 11.2.7']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.7.10', '27001: A.7.14', '27001: A.8.10', '27002: 7.10 (Secure reuse or disposal)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PM-22', 'SI-12', 'SI-12(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.SC-10', 'PR.PS-02', 'PR.PS-03', 'ID.AM-08']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1', '9.8', '9.8.1', '9.8.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1', '3.7.5', '9.4.7']}];FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 does not have a lifecycle configuration enabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_lifecycle_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;DSP-16;Data retention, archiving and deletion is managed in accordance with business requirements, applicable laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['C1.1', 'C1.2', 'CC3.1', 'P4.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.4', '3.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.3.1', '7.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.33', '27001: A.8.10', '27002: 5.33 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-12', 'SI-12(1)-(3)', 'SI-18', 'SI-18(1)', 'SI-18(4)', 'SI-18(5)', 'SI-19', 'SI-19(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-3', 'PR.IP-6', 'ID.GV-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'GV.OC-03', 'GV.SC-10', 'PR.DS-11']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.2.1']}];FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 does not have a lifecycle configuration enabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_lifecycle_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;CCC-04;Restrict the unauthorized addition, removal, update, and management of organization assets.;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['CCC-04']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.1', '1.3.4', '5.3.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4', 'SM2.6']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.1.4', '27002: 12.1.4', '27001: A.12.4.2', '27002: 12.4.2', '27001: A.14.2.2', '27017: 14.2.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.3', '27001: A.8.4', '27001: A.8.15', '27001: A.8.31', '27001: A.8.32']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CA-7', 'CA-7(4)', 'CM-3', 'CM-3(1)', 'CM-3(5)', 'CM-3(7)', 'CM-3(8)', 'CM-5', 'CM-5(1)', 'CM-5(4)', 'CM-5(5)', 'CM-6', 'CM-6(1)', 'CM-6(2)', 'CM-7', 'CM-7(1)', 'CM-7(4)', 'CM-7(5)', 'CM-7(9)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.AM-1', 'ID.AM-2', 'ID.AM-4', 'PR.MA-1', 'PR.MA-2', 'PR.AC-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-01', 'ID.AM-02', 'ID.AM-04', 'ID.AM-08', 'PR.PS-02', 'PR.PS-03', 'PR.PS-05', 'PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.5.1', '6.5.2']}];FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has Object Lock disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_object_lock;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;LOG-02;Define, implement and evaluate processes, procedures and technical measures to ensure the security and retention of audit logs.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IVS-01']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.1', '8.9', '8.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['3.1.3', '5.1.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3', '27002: 18.1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.28', '27001: A.5.33', '27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-4', 'AU-11']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4', 'PR.IP-4', 'PR.IP-6', 'PR.PT-1', 'PR.DS-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05', 'PR.DS-01', 'PR.DS-02', 'ID.AM-08', 'PR.DS-11', 'PR.PS-04']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.5', '10.7']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.3.1', '10.3.2', '10.3.3', '10.3.4', '10.5.1']}];FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has Object Lock disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_object_lock;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;BCR-08;Periodically backup data stored in the cloud. Ensure the confidentiality, integrity and availability of the backup, and verify data restoration from backup for resiliency.;Business Continuity Management and Operational Resilience;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['A1.2', 'A1.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['BCR-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['11.1', '11.2', '11.3', '11.4', '11.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.8', '5.2.9']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.3', '27017: 12.3', '27018: 12.3.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.13', '27001: A.5.23', '27001: A.5.30', '27002: 8.13', '27002: 5.23 2nd (i)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CP-4', 'CP-4(4)', 'CP-6', 'CP-6(1)-(3)', 'CP-9', 'CP-9(1)', 'CP-9(2)', 'CP-10', 'CP-10(2)', 'CP-10(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-4', 'PR.DS-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-11', 'RC.RP-03']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['9.5.1', '12.10.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['12.10.1', '10.3.3']}];FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has versioning disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_object_versioning;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;DSP-17;Define and implement, processes, procedures and technical measures to protect sensitive data throughout it's lifecycle.;Data Security and Privacy Lifecycle Management;Yes;CSP-Owned;CSP-Owned;CSP-Owned;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC2.1', 'CC6.1', 'CC6.3', 'CC6.7', 'CC8.1', 'C1.1', 'P2.0', 'P3.0', 'P4.0', 'P5.0', 'P6.0']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.1', '3.1', '3.14']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.3.3', '9.1.1', '9.2.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.1', 'IM2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.3', '27002: 18.1.3', '27001:A.18.1.4', '27002:18.1.4']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.11', '27001: A.8.12']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PL-2', 'PM-22', 'PM-24', 'PT-7', 'PT-7(1)', 'PT-7(2)', 'PT-8', 'SC-8', 'SC-8(1)-(5)', 'SC-28', 'SC-28(1)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2', 'PR.DS-5']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02', 'PR.DS-10']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['3.0 (including all subsections)', '4.0 (including all subsections)']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['3.1.1', '4.1.1']}];PASS;S3 Bucket cloudguardian-data-c8f4e2a3 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_policy_public_write_access;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
